"","GEOID","NAME","variable","estimate","moe"
"2219","17031430102","Census Tract 4301.02, Cook County, Illinois","B19013_001",23740,5401
"2220","17031430102","Census Tract 4301.02, Cook County, Illinois","B23006_023",563,164
"2221","17031430200","Census Tract 4302, Cook County, Illinois","B01001_001",4961,814
"2222","17031430200","Census Tract 4302, Cook County, Illinois","B02001_002",420,470
"2223","17031430200","Census Tract 4302, Cook County, Illinois","B17007_002",701,216
"2224","17031430200","Census Tract 4302, Cook County, Illinois","B19013_001",22945,8863
"2225","17031430200","Census Tract 4302, Cook County, Illinois","B23006_023",508,205
"2226","17031430300","Census Tract 4303, Cook County, Illinois","B01001_001",2398,367
"2227","17031430300","Census Tract 4303, Cook County, Illinois","B02001_002",35,29
"2228","17031430300","Census Tract 4303, Cook County, Illinois","B17007_002",203,77
"2229","17031430300","Census Tract 4303, Cook County, Illinois","B19013_001",17441,2525
"2230","17031430300","Census Tract 4303, Cook County, Illinois","B23006_023",257,71
"2231","17031430400","Census Tract 4304, Cook County, Illinois","B01001_001",2756,508
"2232","17031430400","Census Tract 4304, Cook County, Illinois","B02001_002",86,56
"2233","17031430400","Census Tract 4304, Cook County, Illinois","B17007_002",298,123
"2234","17031430400","Census Tract 4304, Cook County, Illinois","B19013_001",29583,11484
"2235","17031430400","Census Tract 4304, Cook County, Illinois","B23006_023",284,108
"2236","17031430500","Census Tract 4305, Cook County, Illinois","B01001_001",3569,610
"2237","17031430500","Census Tract 4305, Cook County, Illinois","B02001_002",53,45
"2238","17031430500","Census Tract 4305, Cook County, Illinois","B17007_002",554,151
"2239","17031430500","Census Tract 4305, Cook County, Illinois","B19013_001",18432,2442
"2240","17031430500","Census Tract 4305, Cook County, Illinois","B23006_023",141,83
"2241","17031430600","Census Tract 4306, Cook County, Illinois","B01001_001",1920,202
"2242","17031430600","Census Tract 4306, Cook County, Illinois","B02001_002",98,55
"2243","17031430600","Census Tract 4306, Cook County, Illinois","B17007_002",127,55
"2244","17031430600","Census Tract 4306, Cook County, Illinois","B19013_001",30493,8487
"2245","17031430600","Census Tract 4306, Cook County, Illinois","B23006_023",256,94
"2246","17031430700","Census Tract 4307, Cook County, Illinois","B01001_001",2474,342
"2247","17031430700","Census Tract 4307, Cook County, Illinois","B02001_002",155,82
"2248","17031430700","Census Tract 4307, Cook County, Illinois","B17007_002",295,120
"2249","17031430700","Census Tract 4307, Cook County, Illinois","B19013_001",19137,7238
"2250","17031430700","Census Tract 4307, Cook County, Illinois","B23006_023",317,119
"2251","17031430800","Census Tract 4308, Cook County, Illinois","B01001_001",1756,331
"2252","17031430800","Census Tract 4308, Cook County, Illinois","B02001_002",57,48
"2253","17031430800","Census Tract 4308, Cook County, Illinois","B17007_002",107,64
"2254","17031430800","Census Tract 4308, Cook County, Illinois","B19013_001",44286,11887
"2255","17031430800","Census Tract 4308, Cook County, Illinois","B23006_023",414,98
"2256","17031430900","Census Tract 4309, Cook County, Illinois","B01001_001",1572,262
"2257","17031430900","Census Tract 4309, Cook County, Illinois","B02001_002",1,4
"2258","17031430900","Census Tract 4309, Cook County, Illinois","B17007_002",148,60
"2259","17031430900","Census Tract 4309, Cook County, Illinois","B19013_001",41908,13614
"2260","17031430900","Census Tract 4309, Cook County, Illinois","B23006_023",249,95
"2261","17031431200","Census Tract 4312, Cook County, Illinois","B01001_001",2828,314
"2262","17031431200","Census Tract 4312, Cook County, Illinois","B02001_002",32,29
"2263","17031431200","Census Tract 4312, Cook County, Illinois","B17007_002",157,104
"2264","17031431200","Census Tract 4312, Cook County, Illinois","B19013_001",49413,11427
"2265","17031431200","Census Tract 4312, Cook County, Illinois","B23006_023",587,160
"2266","17031431301","Census Tract 4313.01, Cook County, Illinois","B01001_001",3580,566
"2267","17031431301","Census Tract 4313.01, Cook County, Illinois","B02001_002",86,49
"2268","17031431301","Census Tract 4313.01, Cook County, Illinois","B17007_002",371,171
"2269","17031431301","Census Tract 4313.01, Cook County, Illinois","B19013_001",21933,7897
"2270","17031431301","Census Tract 4313.01, Cook County, Illinois","B23006_023",249,130
"2271","17031431302","Census Tract 4313.02, Cook County, Illinois","B01001_001",4204,729
"2272","17031431302","Census Tract 4313.02, Cook County, Illinois","B02001_002",66,58
"2273","17031431302","Census Tract 4313.02, Cook County, Illinois","B17007_002",431,163
"2274","17031431302","Census Tract 4313.02, Cook County, Illinois","B19013_001",31377,8591
"2275","17031431302","Census Tract 4313.02, Cook County, Illinois","B23006_023",294,111
"2276","17031431400","Census Tract 4314, Cook County, Illinois","B01001_001",6979,882
"2277","17031431400","Census Tract 4314, Cook County, Illinois","B02001_002",544,199
"2278","17031431400","Census Tract 4314, Cook County, Illinois","B17007_002",1211,383
"2279","17031431400","Census Tract 4314, Cook County, Illinois","B19013_001",28952,8079
"2280","17031431400","Census Tract 4314, Cook County, Illinois","B23006_023",913,295
"2281","17031440101","Census Tract 4401.01, Cook County, Illinois","B01001_001",4105,601
"2282","17031440101","Census Tract 4401.01, Cook County, Illinois","B02001_002",74,69
"2283","17031440101","Census Tract 4401.01, Cook County, Illinois","B17007_002",596,163
"2284","17031440101","Census Tract 4401.01, Cook County, Illinois","B19013_001",21856,5484
"2285","17031440101","Census Tract 4401.01, Cook County, Illinois","B23006_023",98,64
"2286","17031440102","Census Tract 4401.02, Cook County, Illinois","B01001_001",3266,584
"2287","17031440102","Census Tract 4401.02, Cook County, Illinois","B02001_002",276,246
"2288","17031440102","Census Tract 4401.02, Cook County, Illinois","B17007_002",456,148
"2289","17031440102","Census Tract 4401.02, Cook County, Illinois","B19013_001",28393,6041
"2290","17031440102","Census Tract 4401.02, Cook County, Illinois","B23006_023",248,117
"2291","17031440201","Census Tract 4402.01, Cook County, Illinois","B01001_001",4890,746
"2292","17031440201","Census Tract 4402.01, Cook County, Illinois","B02001_002",147,229
"2293","17031440201","Census Tract 4402.01, Cook County, Illinois","B17007_002",430,221
"2294","17031440201","Census Tract 4402.01, Cook County, Illinois","B19013_001",26508,7899
"2295","17031440201","Census Tract 4402.01, Cook County, Illinois","B23006_023",512,273
"2296","17031440202","Census Tract 4402.02, Cook County, Illinois","B01001_001",3213,320
"2297","17031440202","Census Tract 4402.02, Cook County, Illinois","B02001_002",14,22
"2298","17031440202","Census Tract 4402.02, Cook County, Illinois","B17007_002",328,111
"2299","17031440202","Census Tract 4402.02, Cook County, Illinois","B19013_001",30100,10892
"2300","17031440202","Census Tract 4402.02, Cook County, Illinois","B23006_023",578,142
"2301","17031440300","Census Tract 4403, Cook County, Illinois","B01001_001",4577,488
"2302","17031440300","Census Tract 4403, Cook County, Illinois","B02001_002",31,59
"2303","17031440300","Census Tract 4403, Cook County, Illinois","B17007_002",476,245
"2304","17031440300","Census Tract 4403, Cook County, Illinois","B19013_001",53594,13452
"2305","17031440300","Census Tract 4403, Cook County, Illinois","B23006_023",756,207
"2306","17031440600","Census Tract 4406, Cook County, Illinois","B01001_001",1807,280
"2307","17031440600","Census Tract 4406, Cook County, Illinois","B02001_002",0,11
"2308","17031440600","Census Tract 4406, Cook County, Illinois","B17007_002",93,49
"2309","17031440600","Census Tract 4406, Cook County, Illinois","B19013_001",71417,14462
"2310","17031440600","Census Tract 4406, Cook County, Illinois","B23006_023",292,79
"2311","17031440700","Census Tract 4407, Cook County, Illinois","B01001_001",1440,218
"2312","17031440700","Census Tract 4407, Cook County, Illinois","B02001_002",38,42
"2313","17031440700","Census Tract 4407, Cook County, Illinois","B17007_002",56,36
"2314","17031440700","Census Tract 4407, Cook County, Illinois","B19013_001",37228,17809
"2315","17031440700","Census Tract 4407, Cook County, Illinois","B23006_023",269,81
"2316","17031440800","Census Tract 4408, Cook County, Illinois","B01001_001",1693,267
"2317","17031440800","Census Tract 4408, Cook County, Illinois","B02001_002",22,25
"2318","17031440800","Census Tract 4408, Cook County, Illinois","B17007_002",188,79
"2319","17031440800","Census Tract 4408, Cook County, Illinois","B19013_001",25931,7541
"2320","17031440800","Census Tract 4408, Cook County, Illinois","B23006_023",135,79
"2321","17031440900","Census Tract 4409, Cook County, Illinois","B01001_001",2547,447
"2322","17031440900","Census Tract 4409, Cook County, Illinois","B02001_002",2,4
"2323","17031440900","Census Tract 4409, Cook County, Illinois","B17007_002",149,98
"2324","17031440900","Census Tract 4409, Cook County, Illinois","B19013_001",30714,21461
"2325","17031440900","Census Tract 4409, Cook County, Illinois","B23006_023",366,122
"2326","17031450300","Census Tract 4503, Cook County, Illinois","B01001_001",3781,502
"2327","17031450300","Census Tract 4503, Cook County, Illinois","B02001_002",16,25
"2328","17031450300","Census Tract 4503, Cook County, Illinois","B17007_002",296,133
"2329","17031450300","Census Tract 4503, Cook County, Illinois","B19013_001",44333,9562
"2330","17031450300","Census Tract 4503, Cook County, Illinois","B23006_023",401,144
"2331","17031460100","Census Tract 4601, Cook County, Illinois","B01001_001",3424,605
"2332","17031460100","Census Tract 4601, Cook County, Illinois","B02001_002",370,190
"2333","17031460100","Census Tract 4601, Cook County, Illinois","B17007_002",338,154
"2334","17031460100","Census Tract 4601, Cook County, Illinois","B19013_001",35000,12224
"2335","17031460100","Census Tract 4601, Cook County, Illinois","B23006_023",322,114
"2336","17031460200","Census Tract 4602, Cook County, Illinois","B01001_001",2482,370
"2337","17031460200","Census Tract 4602, Cook County, Illinois","B02001_002",1329,258
"2338","17031460200","Census Tract 4602, Cook County, Illinois","B17007_002",269,108
"2339","17031460200","Census Tract 4602, Cook County, Illinois","B19013_001",27976,8231
"2340","17031460200","Census Tract 4602, Cook County, Illinois","B23006_023",179,100
"2341","17031460301","Census Tract 4603.01, Cook County, Illinois","B01001_001",3124,458
"2342","17031460301","Census Tract 4603.01, Cook County, Illinois","B02001_002",846,259
"2343","17031460301","Census Tract 4603.01, Cook County, Illinois","B17007_002",214,91
"2344","17031460301","Census Tract 4603.01, Cook County, Illinois","B19013_001",35845,11364
"2345","17031460301","Census Tract 4603.01, Cook County, Illinois","B23006_023",175,90
"2346","17031460302","Census Tract 4603.02, Cook County, Illinois","B01001_001",3483,529
"2347","17031460302","Census Tract 4603.02, Cook County, Illinois","B02001_002",140,95
"2348","17031460302","Census Tract 4603.02, Cook County, Illinois","B17007_002",242,94
"2349","17031460302","Census Tract 4603.02, Cook County, Illinois","B19013_001",27391,3638
"2350","17031460302","Census Tract 4603.02, Cook County, Illinois","B23006_023",149,84
"2351","17031460400","Census Tract 4604, Cook County, Illinois","B01001_001",3374,559
"2352","17031460400","Census Tract 4604, Cook County, Illinois","B02001_002",72,59
"2353","17031460400","Census Tract 4604, Cook County, Illinois","B17007_002",155,81
"2354","17031460400","Census Tract 4604, Cook County, Illinois","B19013_001",39605,17901
"2355","17031460400","Census Tract 4604, Cook County, Illinois","B23006_023",280,84
"2356","17031460500","Census Tract 4605, Cook County, Illinois","B01001_001",5647,662
"2357","17031460500","Census Tract 4605, Cook County, Illinois","B02001_002",34,41
"2358","17031460500","Census Tract 4605, Cook County, Illinois","B17007_002",411,226
"2359","17031460500","Census Tract 4605, Cook County, Illinois","B19013_001",46162,12880
"2360","17031460500","Census Tract 4605, Cook County, Illinois","B23006_023",881,243
"2361","17031460600","Census Tract 4606, Cook County, Illinois","B01001_001",1008,195
"2362","17031460600","Census Tract 4606, Cook County, Illinois","B02001_002",207,135
"2363","17031460600","Census Tract 4606, Cook County, Illinois","B17007_002",62,35
"2364","17031460600","Census Tract 4606, Cook County, Illinois","B19013_001",38315,17382
"2365","17031460600","Census Tract 4606, Cook County, Illinois","B23006_023",80,47
"2366","17031460700","Census Tract 4607, Cook County, Illinois","B01001_001",2636,447
"2367","17031460700","Census Tract 4607, Cook County, Illinois","B02001_002",869,309
"2368","17031460700","Census Tract 4607, Cook County, Illinois","B17007_002",200,86
"2369","17031460700","Census Tract 4607, Cook County, Illinois","B19013_001",23972,5716
"2370","17031460700","Census Tract 4607, Cook County, Illinois","B23006_023",64,54
"2371","17031461000","Census Tract 4610, Cook County, Illinois","B01001_001",1313,169
"2372","17031461000","Census Tract 4610, Cook County, Illinois","B02001_002",273,132
"2373","17031461000","Census Tract 4610, Cook County, Illinois","B17007_002",366,78
"2374","17031461000","Census Tract 4610, Cook County, Illinois","B19013_001",14511,2402
"2375","17031461000","Census Tract 4610, Cook County, Illinois","B23006_023",31,33
"2376","17031470100","Census Tract 4701, Cook County, Illinois","B01001_001",2336,433
"2377","17031470100","Census Tract 4701, Cook County, Illinois","B02001_002",47,61
